"DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_CIUDAD","Ciudad","Value","Flag Codes","Flags"
"2014-V10","2014 sep-nov","CL081061","Lota",12.3398431467242,,
"2014-V10","2014 sep-nov","CL081021","Coronel",8.12985376124369,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V10","2014 sep-nov","CL083011","Los Ángeles",10.0511065091231,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V10","2014 sep-nov","CL092011","Angol",8.89371769295664,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V10","2014 sep-nov","CL091013","Temuco",8.46852575279316,,
"2014-V10","2014 sep-nov","CL141012","Valdivia",6.05533738174615,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V10","2014 sep-nov","CL103011","Osorno",5.02609738750817,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V10","2014 sep-nov","CL101013","Puerto Montt",3.59879513384956,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V10","2014 sep-nov","CL111011","Coyhaique",2.71850935463895,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V10","2014 sep-nov","CL112011","Puerto Aysén",4.53940712179789,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V10","2014 sep-nov","CL121011","Punta Arenas",2.41744343433659,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","_T","Total Nacional",6.02869446532563,,
"2014-V11","2014 oct-dic","CL151011","Arica",6.21996542309272,,
"2014-V11","2014 oct-dic","CL011071","Alto Hospicio",7.23696941952427,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL011011","Iquique",5.29199248496084,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL021011","Antofagasta",4.70660837856174,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL022011","Calama",6.44331617941282,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL031011","Copiapó",4.21394169490565,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL033011","Vallenar",6.07472089446949,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL041021","Coquimbo",7.43650890444956,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL041012","La Serena",7.37671626003237,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL043013","Ovalle",9.27066343365586,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL051013","Valparaíso",5.4702920919184,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL0510_31_91","Viña del Mar",6.13423209486315,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL056011","San Antonio",9.99452890887302,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL13101_AGR","Gran Santiago",5.86144864270712,,
"2014-V11","2014 oct-dic","CL061011","Rancagua",5.93382851969984,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL063012","San Fernando",1.89841545587174,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL073011","Curicó",6.55950344496019,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL071013","Talca",5.34672088600149,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL074012","Linares",9.21610553759848,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL1610_11_31","Chillán",8.7421747320383,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL0810_11_31_81","Concepción",6.65823936621346,,
"2014-V11","2014 oct-dic","CL0811_02_21","Talcahuano",8.56825894427602,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL081061","Lota",10.0723681817594,,
"2014-V11","2014 oct-dic","CL081021","Coronel",11.4080412558912,,
"2014-V11","2014 oct-dic","CL083011","Los Ángeles",9.93033234013271,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL092011","Angol",8.93620017366017,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL091013","Temuco",7.01140524512188,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL141012","Valdivia",5.91529140843468,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL103011","Osorno",5.21265232032759,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL101013","Puerto Montt",2.37390496238333,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL111011","Coyhaique",3.61004188886168,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL112011","Puerto Aysén",2.43070402693982,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V11","2014 oct-dic","CL121011","Punta Arenas",3.08668745571489,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","_T","Total Nacional",6.15002089923523,,
"2014-V12","2014 nov-ene","CL151011","Arica",6.31912869062394,,
"2014-V12","2014 nov-ene","CL011071","Alto Hospicio",8.88776327362896,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL011011","Iquique",5.6591426268648,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL021011","Antofagasta",5.30433386595604,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL022011","Calama",6.27964970194058,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL031011","Copiapó",3.72847306430531,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL033011","Vallenar",7.16111915097037,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL041021","Coquimbo",10.6761760065798,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL041012","La Serena",8.79902656096185,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL043013","Ovalle",8.58250150585204,,
"2014-V12","2014 nov-ene","CL051013","Valparaíso",8.3454274840274,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL0510_31_91","Viña del Mar",6.14951604015934,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL056011","San Antonio",10.925284800914,,
"2014-V12","2014 nov-ene","CL13101_AGR","Gran Santiago",5.75923172784214,,
"2014-V12","2014 nov-ene","CL061011","Rancagua",5.20304663812811,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL063012","San Fernando",2.22415187426764,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL073011","Curicó",5.97049826495344,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL071013","Talca",4.08340748301933,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL074012","Linares",8.19377637585597,,
"2014-V12","2014 nov-ene","CL1610_11_31","Chillán",9.18734348469842,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL0810_11_31_81","Concepción",7.19285052819813,,
"2014-V12","2014 nov-ene","CL0811_02_21","Talcahuano",9.71040470526477,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL081061","Lota",10.6251452763167,,
"2014-V12","2014 nov-ene","CL081021","Coronel",11.6467119697983,,
"2014-V12","2014 nov-ene","CL083011","Los Ángeles",9.52422321063178,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL092011","Angol",10.8957947861437,,
"2014-V12","2014 nov-ene","CL091013","Temuco",7.0247629651783,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL141012","Valdivia",5.70871271912362,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL103011","Osorno",5.1967638153529,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL101013","Puerto Montt",2.66979924748318,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL111011","Coyhaique",3.75713910225938,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL112011","Puerto Aysén",3.52776751487348,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2014-V12","2014 nov-ene","CL121011","Punta Arenas",2.66548785506435,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2015-V01","2015 dic-feb","_T","Total Nacional",6.10539562547817,,
"2015-V01","2015 dic-feb","CL151011","Arica",6.34503653917028,,
"2015-V01","2015 dic-feb","CL011071","Alto Hospicio",9.42954727723846,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2015-V01","2015 dic-feb","CL011011","Iquique",6.0795152058588,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2015-V01","2015 dic-feb","CL021011","Antofagasta",5.38522778402406,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2015-V01","2015 dic-feb","CL022011","Calama",7.21106006228465,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2015-V01","2015 dic-feb","CL031011","Copiapó",2.6396177794539,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2015-V01","2015 dic-feb","CL033011","Vallenar",6.04053020719978,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2015-V01","2015 dic-feb","CL041021","Coquimbo",11.691069570386,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2015-V01","2015 dic-feb","CL041012","La Serena",9.16739741500378,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2015-V01","2015 dic-feb","CL043013","Ovalle",7.25344800249678,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2015-V01","2015 dic-feb","CL051013","Valparaíso",9.0516555140116,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
